ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
S100.83,1767 HAGOOD LOOP,The Village of Poinciana,Sumter,Jasmine,399000,3,2,1535,2 Car Garage,,28.89054513,-81.99427694,A,P,,249402
S660.22,2053 BONHAM LN,The Village of Poinciana,Sumter,Stoneybrook,574000,3,2,1612,"1 Car, plus Golf Car Garage",,28.88354872,-81.99021483,A,P,,250766
S97.57,1442 GREENVILLE WAY,The Village of Liberty Park,Sumter,Whispering Pine,364900,3,2,1496,2 Car Garage,,28.88183032,-81.98725899,A,P,,249111
S97.166,1341 GREENVILLE WAY,The Village of Liberty Park,Sumter,Bougainvillea,339900,3,2,1527,2 Car Garage,,28.88122033,-81.98468257,A,P,,250711
S98.3,1665 BLUFFTON RD,The Village of Liberty Park,Sumter,Austin,339900,2,2,1142,"1 Car, plus Golf Car Garage",,28.8782564,-81.9933881,A,P,,250787
S98.120,2287 JUDSON ST,The Village of Liberty Park,Sumter,Austin,329000,2,2,1142,"1 Car, plus Golf Car Garage",,28.87794168,-81.99037287,A,P,,250492
S654.24,2011 THURMOND AVE,The Village of Liberty Park,Sumter,Colony,298000,2,2,1156,"1 Car, plus Golf Car Garage",,28.88454816,-81.9807524,A,P,,249930
S654.39,2006 JOHNSON CT,The Village of Liberty Park,Sumter,Colony,314990,2,2,1156,"1 Car, plus Golf Car Garage",,28.88471829,-81.98184916,A,P,,250623
S661.21,1398 CHESTERFIELD LN,The Village of Liberty Park,Sumter,Marathon,319900,2,2,1158,"1 Car, plus Golf Car Garage",,28.88275542,-81.9861789,A,P,,249091
S661.28,1399 GEORGIANA TER,The Village of Liberty Park,Sumter,Anna Maria,474900,3,2,1597,"1 Car, plus Golf Car Garage",Swimming Pool,28.88224472,-81.98583027,A,P,,248681
S662.7,1604 GIBBES WAY,The Village of Liberty Park,Sumter,Colony,274900,2,2,1156,"1 Car, plus Golf Car Garage",,28.87733591,-81.99177683,A,P,,249806
S106.43,1068 SAYLE ST,The Village of Virginia Trace,Sumter,Gardenia,799000,3,2,2251,2 Car Garage,,28.90329014,-81.97691582,A,P,,250605
S106.76,1433 FOREST ACRES DR,The Village of Virginia Trace,Sumter,Gardenia,559000,3,2,1927,2 Car Garage,,28.90093656,-81.97320156,A,P,,249777
S108.38,939 CHAPPELLS DR,The Village of Virginia Trace,Sumter,Gardenia,475000,3,2,1927,2 Car Garage,,28.90324029,-81.97348167,A,P,,249683
S109.106,1351 DUNCAN DR,The Village of Virginia Trace,Sumter,Gardenia,724900,3,2,2359,2 Car Garage,,28.89933289,-81.97049542,A,P,,249731
S663.21,1074 REIDVILLE RD,The Village of Virginia Trace,Sumter,Beauregard,324900,2,2,1187,"1 Car, plus Golf Car Garage",,28.89648912,-81.97689844,A,P,,250618
S663.49,1536 CONWAY CT,The Village of Virginia Trace,Sumter,Woodlawn,424900,2,2,1258,"1 Car, plus Golf Car Garage",,28.89617882,-81.97813098,A,P,,249770
S668.2,1117 ELIZABETH CT,The Village of Caroline,Sumter,Anna Maria,425000,3,2,1602,"1 Car, plus Golf Car Garage",,28.90606329,-81.96686076,A,P,6Cp-to3N7eE,249527
S670.39,285 STARR LN,The Village of Caroline,Sumter,Colony,319500,2,2,1156,"1 Car, plus Golf Car Garage",,28.8957807,-81.95454175,A,P,,248989
S115.225,1508 LYNCHBURG LOOP,The Village of Mallory Square,Sumter,Gardenia,449900,3,2,1927,"2 Car, plus Golf Car Garage",,28.89648932,-81.96560938,A,P,,250721
S115.320,647 MALLORY HILL DR,The Village of Mallory Square,Sumter,Jasmine,439000,3,2,1535,2 Car Garage,,28.89785599,-81.96503816,A,P,,249284
S116.84,456 TROY LOOP,The Village of Mallory Square,Sumter,Lantana,514000,3,2,2000,2 Car Garage,,28.89434332,-81.95975185,A,P,hitqzrHQ3Pc,249713
S675.61,507 RICHBURG ST,The Village of Mallory Square,Sumter,Anna Maria,429000,3,2,1611,2 Car Garage,,28.89886793,-81.96092857,A,P,,249357
S118.176,1679 DUFFY LOOP,The Village of Sabal Chase,Sumter,Camellia,419000,3,2,1927,,,28.89356733,-81.97006312,A,P,,250456
S118.203,1741 DUFFY LOOP,The Village of Sabal Chase,Sumter,Bougainvillea,399000,3,2,1392,2 Car Garage,,28.89178487,-81.97111736,A,P,THpcqKZjEVY,250293
S120.80,1123 MAGRATH WAY,The Village of Sabal Chase,Sumter,Lantana,479900,3,2,2000,2 Car Garage,,28.89044129,-81.9782133,A,P,,250495
S701.12,1003 RIDGEVILLE RD,The Village of Sabal Chase,Sumter,Colony,282500,2,2,1156,"1 Car, plus Golf Car Garage",,28.89186524,-81.97520184,A,P,,250244
S673.60,934 EHRHARDT PL,The Village of Largo,Sumter,Beauregard,329900,2,2,1196,"1 Car, plus Golf Car Garage",,28.88573159,-81.97335126,A,P,yfw4s4ijalk,250579
S122.328,707 CORDOVA CIR,The Village of Largo,Sumter,Bougainvillea,349000,3,2,1488,2 Car Garage,,28.8808066,-81.96806408,A,P,,249107
S123.79,1025 DENTSVILLE LN,The Village of Largo,Sumter,Somerset,549000,3,2,2047,2 Car Garage,,28.88632123,-81.9757873,A,P,0,250162
S123.89,1248 PENDLETON CIR,The Village of Largo,Sumter,Gardenia,499900,3,2,2263,2 Car Garage,,28.88498996,-81.9754487,A,P,xWZjXZZWaEc,250675
S681.11,2138 CHERRY VALE PL,The Village of Tall Trees,Sumter,Beauregard,419000,2,2,1196,"1 Car, plus Golf Car Garage",Swimming Pool,28.92477952,-82.00663981,A,P,,250451
S105.20,1092 RUSSELL LOOP,The Village of Bridgeport at Lake Sumter,Sumter,Modified Premier,1125000,3,2,2373,"2 Car, plus Golf Car Garage",,28.91386711,-81.97956606,A,P,NPbdiMPByDs,249650
S105.50,1265 RUSSELL LOOP,The Village of Bridgeport at Lake Sumter,Sumter,Natchez,874900,3,2,2353,"2 Car, plus Golf Car Garage",,28.91185791,-81.9823587,A,P,_Fl-jgTeR04,250322
S105.76,781 EVANS WAY,The Village of Bridgeport at Lake Sumter,Sumter,Sanibel,1175000,3,2,2992,"2 Car, plus Golf Car Garage",Swimming Pool,28.91436348,-81.97963794,A,P,oebKd-X9tbo,250521
S127.8,1693 BANBERRY RUN,The Village of Amelia,Sumter,Corpus Christi,333000,3,2,1240,"1 Car, plus Golf Car Garage",,28.8920602,-81.95927638,A,P,,249311
S127.237,278 CORBETT DR,The Village of Amelia,Sumter,Corpus Christi,329000,3,2,1240,"1 Car, plus Golf Car Garage",,28.88789649,-81.95504177,A,P,,250066
S127.253,305 MERCER WAY,The Village of Amelia,Sumter,Laredo,274000,2,2,1100,,,28.88858804,-81.95519423,A,P,WrmJbDO6yRs,250147
S127.272,293 ELWICK LN,The Village of Amelia,Sumter,Laredo,289900,2,2,1100,"1 Car, plus Golf Car Garage",,28.88925866,-81.95480708,A,P,,250305
S128.83,629 INNER CIR,The Village of Amelia,Sumter,Lantana,875000,3,2,2176,"2 Car, plus Golf Car Garage",,28.88864086,-81.96598302,A,P,wIA728zKlFY,250731
S128.146,1882 JENKINS CT,The Village of Amelia,Sumter,Gardenia,570000,3,2,1927,"2 Car, plus Golf Car Garage",,28.88764111,-81.9640418,A,P,x_ZM6wPkwXk,250343
S130.100,459 OBOE WAY,The Village of Amelia,Sumter,Amarillo,369900,3,2,1392,2 Car Garage,,28.88455216,-81.95967605,A,P,vWbW4zsC6kc,250642
S131.141,2136 DARWIN TER,The Village of Amelia,Sumter,Sand Dollar,299000,2,2,1142,"1 Car, plus Golf Car Garage",,28.88167507,-81.96054362,A,P,,250737
S146.289,2589 PERSIMMON LOOP,The Village of Duval,Sumter,Laredo,286000,2,2,1100,"1 Car, plus Golf Car Garage",,28.87079872,-81.98757766,A,P,,249516
S146.347,2600 ENGLISH IVY CIR,The Village of Duval,Sumter,Corpus Christi,319900,3,2,1240,,,28.86894339,-81.98591086,A,P,J1IulLXiBrE,249309
S147.86,2781 PERSIMMON LOOP,The Village of Duval,Sumter,Camden,469000,3,2,1621,2 Car Garage,,28.86866084,-81.98955651,A,P,QiQoc0xSmK8,250765
S147.135,2704 PERSIMMON LOOP,The Village of Duval,Sumter,Gardenia,499000,3,2,2010,"2 Car, plus Golf Car Garage",,28.86726814,-81.98810967,A,P,,250540
S142.4,1163 WESTMORELAND LOOP,The Village of Duval,Sumter,Iris,499985,3,2,1939,"2 Car, plus Golf Car Garage",,28.87285249,-81.97949617,A,P,DXFe27k8Xvw,249820
S703.52,2408 TRAVIS PL,The Village of Duval,Sumter,Colony,299000,2,2,1156,"1 Car, plus Golf Car Garage",,28.87513474,-81.98856073,A,P,,250236
S707.80,1345 CHATEAU WAY,The Village of Duval,Sumter,Woodlawn,314900,2,2,1258,"1 Car, plus Golf Car Garage",,28.86729977,-81.98447034,A,P,c5KCCA5pD_M,249854
S136.159,770 GOLIATH PL,The Village of Bonita,Sumter,Wisteria,359000,3,2,1512,2 Car Garage,,28.87796166,-81.96881792,A,P,,248356
S141.209,2361 INDIA HOOK TER,The Village of Bonita,Sumter,Lantana,499500,3,2,2096,2 Car Garage,,28.87630436,-81.98221696,A,P,,250209
S141.305,1189 HOMELAND PARK ST,The Village of Bonita,Sumter,Wisteria,420000,3,2,1507,2 Car Garage,,28.87612189,-81.98038029,A,P,,249966
S800.48,960 BUSTER PL,The Village of Bonita,Sumter,Modified Courtyard V,535000,3,3,1532,,,28.87415174,-81.97404636,A,P,lViY0x6Tee0,250659
S132.109,2346 JONESBURY RUN,The Village of Hadley,Sumter,Jasmine,379900,3,2,1517,2 Car Garage,,28.87685425,-81.95458593,A,P,,249876
S134.1,2327 DUNKIRK TRL,The Village of Hadley,Sumter,Gardenia,749900,3,2,1926,2 Car Garage,,28.87663445,-81.96103492,A,P,,250336
S134.39,2612 LANDALE LOOP,The Village of Hadley,Sumter,Whispering Pine,354900,3,2,1644,2 Car Garage,,28.87112714,-81.95921554,A,P,,250397
S134.77,2542 FLINTSHIRE AVE,The Village of Hadley,Sumter,Gardenia,499900,3,2,1887,"2 Car, plus Golf Car Garage",,28.87214665,-81.96163296,A,P,,249353
S135.53,2515 LINKS CT,The Village of Hadley,Sumter,Gardenia,925000,3,2,2362,"2 Car, plus Golf Car Garage",Swimming Pool,28.8723026,-81.95441291,A,P,,250772
S135.285,512 AINSWORTH CIR,The Village of Hadley,Sumter,Wisteria,559900,3,2,1512,2 Car Garage,Swimming Pool,28.86898562,-81.96049849,A,P,,249889
S713.26,2402 SAFFRON LN,The Village of Hadley,Sumter,Stoneybrook,397000,3,2,1602,"1 Car, plus Golf Car Garage",,28.87504126,-81.96181372,A,P,,250382
S713.48,2421 SAFFRON LN,The Village of Hadley,Sumter,Foxglove,368000,3,2,1398,"1 Car, plus Golf Car Garage",,28.87451889,-81.96171338,A,P,,250670
S139.74,2682 RADBOURNE WAY,The Village of Hemingway,Sumter,Lantana,939800,3,2,2424,"2 Car, plus Golf Car Garage",,28.86841206,-81.96947948,A,P,,250768
S172.16,2729 JANWOOD AVE,The Village of Hemingway,Sumter,Gardenia,725000,3,2,1927,,,28.86711868,-81.97111789,A,P,,249129
S172.24,878 MISTY CT,The Village of Hemingway,Sumter,Bougainvillea,425000,3,2,1596,2 Car Garage,,28.86583508,-81.97171399,A,P,,250599
S172.134,2739 MIDLAND TER,The Village of Hemingway,Sumter,Gardenia,465117,3,2,1927,2 Car Garage,,28.86694362,-81.97340814,A,P,,249690
S709.44,2503 MARIEL WAY,The Village of Hemingway,Sumter,Colony,324900,2,2,1156,"1 Car, plus Golf Car Garage",,28.87268623,-81.97468188,A,P,,250829
S709.45,2507 MARIEL WAY,The Village of Hemingway,Sumter,Cabot Cove,334900,2,2,1188,"1 Car, plus Golf Car Garage",,28.87256728,-81.97471934,A,P,,250070
S171.60,2252 CLEARWATER RUN,The Village of Bridgeport at Miona Shores,Sumter,Sanibel,1249000,3,3,3194,"2 Car, plus Golf Car Garage",,28.90765135,-82.00651831,A,P,,249043
S148.4,1836 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,413900,3,2,1560,2 Car Garage,,28.87779105,-81.99408505,A,P,m1PXXBS41Gg,250449
S148.6,1824 DUTCHESS LOOP,The Village of St. Charles,Sumter,Wisteria,429000,3,2,1512,2 Car Garage,,28.87809409,-81.99434732,A,P,,250067
S148.41,1612 DUTCHESS LOOP,The Village of St. Charles,Sumter,Begonia,439000,3,2,1916,"2 Car, plus Golf Car Garage",,28.87683352,-81.99309633,A,P,h2lpxQCd6KU,249171
S166.118,2004 ASHWOOD RUN,The Village of Pennecamp,Sumter,Tuckett Inn,347711,3,2,1450,"1 Car, plus Golf Car Garage",,28.88940705,-82.0013636,A,P,,250535
S821.50,2230 MOSSY OAK DR,The Village of Pennecamp,Sumter,Cabot Cove,319000,2,2,1190,"1 Car, plus Golf Car Garage",,28.89169221,-82.00893206,A,P,,249957
S821.56,1727 GALAHAD TER,The Village of Pennecamp,Sumter,Cabot Cove,254900,2,2,1188,"1 Car, plus Golf Car Garage",,28.89208883,-82.008432,A,P,,250606
S818.32,1763 FLAGSTONE TER,The Village of Pennecamp,Sumter,Foxglove,499000,3,2,1398,"1 Car, plus Golf Car Garage",,28.89063615,-81.99792831,A,P,ZDAAxby0fZU,249653
S818.88,1939 ADAIR LN,The Village of Pennecamp,Sumter,Grantham,419000,3,2,1685,"1 Car, plus Golf Car Garage",,28.89041123,-82.00058191,A,P,COcxm4SlMrA,250458
S159.79,2392 HOOK HOLLOW TER,The Village of Tamarind Grove,Sumter,Sandcastle,329900,3,2,1276,"1 Car, plus Golf Car Garage",,28.87453649,-82.01413282,A,P,,250184
S160.34,2409 BACHMAN PATH,The Village of Tamarind Grove,Sumter,Lilac,425000,3,2,1956,"2 Car, plus Golf Car Garage",,28.87904717,-82.01557573,A,P,,249399
S160.110,2287 NEWBURN LN,The Village of Tamarind Grove,Sumter,Iris,469985,3,2,1965,"2 Car, plus Golf Car Garage",,28.87778041,-82.01107129,A,P,,250671
S805.6,2553 CARRINGTON CT,The Village of Buttonwood,Sumter,Colony,264900,2,2,1156,"1 Car, plus Golf Car Garage",,28.89013493,-82.01796005,A,P,,249909
S807.50,2512 GRANVILLE TER,The Village of Buttonwood,Sumter,Colony,299000,2,2,1156,"1 Car, plus Golf Car Garage",,28.88742234,-82.01693508,A,P,,250219
S157.119,2108 BEECHER PATH,The Village of Buttonwood,Sumter,Lily,455000,3,2,1939,2 Car Garage,,28.88286694,-82.00774821,A,P,xr0UvG3_F74,250231
S170.1,2433 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,Lantana,839000,3,2,1996,"2 Car, plus Golf Car Garage",,28.88955631,-82.01408307,A,P,JbL91cUXneo,249370
S170.20,2509 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,Allamanda,399000,3,2,1559,2 Car Garage,,28.89077978,-82.01709369,A,P,,249940
S170.68,2596 BUTTONWOOD RUN,The Village of Buttonwood,Sumter,About Time,319900,2,2,1156,"1 Car, plus Golf Car Garage",,28.88962799,-82.01980226,A,P,,248453
S170.222,2029 DALECROFT TRL,The Village of Buttonwood,Sumter,Lily,549900,3,2,1930,,,28.88536871,-82.01878535,A,P,,250374
S170.270,1963 HARDING PATH,The Village of Buttonwood,Sumter,At Ease,394500,3,2,1623,"2 Car, plus Golf Car Garage",,28.88593212,-82.01765817,A,P,7KSlA-QKvJg,249606
S828.91,1241 MERRYWEATHER WAY,The Village of Bridgeport-Creekside Landing,Sumter,Anna Maria,699000,3,2,1612,"1 Car, plus Golf Car Garage",Swimming Pool,28.90503193,-81.97675717,A,P,,250422
S151.80,1926 YANKEE CLIPPER RUN,The Village of St. James,Sumter,Aster,555000,3,3,2112,2 Car Garage,,28.8739091,-81.99925939,A,P,,250785
S154.74,2236 HOPESPRING LOOP,The Village of St. James,Sumter,At Ease,359900,3,2,1488,2 Car Garage,,28.87440663,-82.00756706,A,P,1w-QCJuEDq0,250822
S154.79,2435 POMEROY TER,The Village of St. James,Sumter,Sandpiper,309000,3,2,1289,"1 Car, plus Golf Car Garage",,28.87436236,-82.00785023,A,P,,249678
S827.19,2485 YALAHA AVE,The Village of St. James,Sumter,Bonifay,394700,3,2,1416,"1 Car, plus Golf Car Garage",,28.87300439,-82.00213374,A,P,hMZAIejpesk,250598
S813.48,2050 FAIRVIEW LN,The Village of St. James,Sumter,Colony,300000,2,2,1156,"1 Car, plus Golf Car Garage",,28.87165163,-82.00407733,A,P,,250432
S813.59,1992 FAIRVIEW LN,The Village of St. James,Sumter,Colony,319000,2,2,1156,"1 Car, plus Golf Car Garage",,28.87164571,-82.00245173,A,P,,250061
S750.10,12041 NE 51ST CIR,Bison Valley - Family Neighborhood,Sumter,Lantana,429000,3,2,2000,,,28.931307,-82.0187348,A,P,QN4a-JY4Vow,250666
S175.135,664 ALWICK WAY,The Village of Sanibel,Sumter,Holly,468999,3,2,2071,2 Car Garage,,28.86147877,-81.9653123,A,P,6XowyR1kc1o,248874
S176.32,2875 ADRIENNE WAY,The Village of Sanibel,Sumter,Lily,499000,3,2,1939,,,28.86356227,-81.97093193,A,P,0,248748
S176.68,2966 BRADDY CT,The Village of Sanibel,Sumter,Aspen,524900,3,2,1950,"2 Car, plus Golf Car Garage",,28.86151034,-81.96761519,A,P,,250436
S177.89,2921 RAIN LILY LOOP,The Village of Sanibel,Sumter,Begonia,459000,3,2,1860,"2 Car, plus Golf Car Garage",,28.86269174,-81.97378509,A,P,,250029
S177.136,923 VANILLA LEAF PL,The Village of Sanibel,Sumter,Cedar,465000,3,2,1865,2 Car Garage,,28.85998774,-81.97293234,A,P,Kpl8xERgB0U,250101
S950.19,594 FINESSE ST,The Village of Sanibel,Sumter,Fairmont,410000,3,2,1570,"1 Car, plus Golf Car Garage",,28.85595005,-81.96344813,A,P,,250668
S950.52,3147 AMBERLY CT,The Village of Sanibel,Sumter,Charlotte,399000,3,2,1416,"1 Car, plus Golf Car Garage",,28.85693528,-81.96321875,A,P,sn1hrYWT8Z8,249903
S198.7,3209 KILLINGTON LOOP,The Village of Fernandina,Sumter,Iris,975000,3,2,1956,"2 Car, plus Golf Car Garage",Swimming Pool,28.85696246,-81.97535174,A,P,,250634
S206.156,3198 LAFAYETTE ST,The Village of Fernandina,Sumter,Elm,529000,3,2,1986,2 Car Garage,,28.85560867,-81.9795003,A,P,GYWHZA3kXXo,250401
S208.79,1334 QUAIL CT,The Village of Fernandina,Sumter,Iris,627750,3,2,2081,"2 Car, plus Golf Car Garage",,28.85614679,-81.98443971,A,P,ppwkkI9khzk,250454
S208.110,1276 MOCKINGBIRD LN,The Village of Fernandina,Sumter,Lily,445000,3,2,1939,2 Car Garage,,28.85638748,-81.98338001,A,P,,250116
S215.8,3361 BRASSIE TER,The Village of Fernandina,Sumter,Cedar,464900,3,2,1799,2 Car Garage,,28.85150639,-81.98471483,A,P,,250373
S952.49,3458 PLACIDA TER,The Village of Fernandina,Sumter,Colony,329900,2,2,1156,"1 Car, plus Golf Car Garage",,28.84943471,-81.98650802,A,P,,249813
S952.66,1479 OLYMPIA ST,The Village of Fernandina,Sumter,Cabot Cove,315900,2,2,1188,"1 Car, plus Golf Car Garage",,28.84963869,-81.98810217,A,P,,249245
S952.69,1467 OLYMPIA ST,The Village of Fernandina,Sumter,Colony,319000,2,2,1156,"1 Car, plus Golf Car Garage",,28.84947915,-81.98777035,A,P,,249735
S181.49,3389 GREENACRES TER,The Village of Charlotte,Sumter,Sun Kissed,339000,3,2,1392,2 Car Garage,,28.85103121,-81.9664154,A,P,,249176
S181.118,3399 COUNTRYSIDE PATH,The Village of Charlotte,Sumter,Sun Kissed,379000,3,2,1392,2 Car Garage,,28.85034188,-81.96949543,A,P,kjOLWkVkO7Q,249970
S182.106,3458 NESTLEBRANCH AVE,The Village of Charlotte,Sumter,Iris,499900,3,2,1957,"2 Car, plus Golf Car Garage",,28.84973419,-81.96624305,A,P,,250234
S196.79,825 ULELAH ST,The Village of Charlotte,Sumter,Holly,469000,3,2,2096,2 Car Garage,,28.85614519,-81.9701842,A,P,OUta76ySDgk,249801
S199.116,3489 FIELDSTONE PATH,The Village of Charlotte,Sumter,Iris,499000,3,2,1982,"2 Car, plus Golf Car Garage",,28.84959037,-81.97244188,A,P,,249968
S947.16,598 KNIGHTSBRIDGE PL,The Village of Charlotte,Sumter,Bonifay,344900,3,2,1416,"1 Car, plus Golf Car Garage",,28.85409504,-81.96384116,A,P,,249879
S942.57,848 SAPPHIRE PL,The Village of Charlotte,Sumter,Bonifay,424900,3,2,1407,"1 Car, plus Golf Car Garage",,28.85117719,-81.97098416,A,P,,250199
S32.40,2809 LARRANAGA DR,The Village of Harmeswood,Sumter,New Orleans,1999900,4,3.5,3260,"2 Car, plus Golf Car Garage",Swimming Pool,28.95673987,-81.99829313,A,P,,249048
S209.70,3138 AMHERST WAY,The Village of Gilchrist,Sumter,Ivy,589000,4,2,2558,2 Car Garage,,28.85756154,-81.9874914,A,P,tUEA5ykBnow,250042
S210.131,2991 OLENDA DR,The Village of Gilchrist,Sumter,Gardenia,524900,3,2,1907,2 Car Garage,,28.86068979,-81.98602461,A,P,,249068
S210.188,1475 BRINKLEY LN,The Village of Gilchrist,Sumter,Begonia,519000,3,2,1860,"2 Car, plus Golf Car Garage",,28.86130555,-81.98797442,A,P,,249976
S214.23,3265 HAISLIP CT,The Village of Gilchrist,Sumter,Lily,1074900,3,2,1979,3 Car Garage,Swimming Pool,28.85407161,-81.98925995,A,P,,249470
S214.98,3234 ORANGEDALE TER,The Village of Gilchrist,Sumter,Wisteria,419000,3,2,1584,2 Car Garage,,28.85497736,-81.98618252,A,P,,249998
S224.35,2863 APACHE CT,The Village of Pinellas,Sumter,Iris,879000,3,2,2094,"2 Car, plus Golf Car Garage",,28.86434064,-82.00416271,A,P,,250546
S225.97,2044 ALTAIR PATH,The Village of Pinellas,Sumter,Begonia,510800,3,2,1935,"2 Car, plus Golf Car Garage",,28.85985266,-82.00203717,A,P,,250636
S225.99,2056 ALTAIR PATH,The Village of Pinellas,Sumter,Holly,534900,3,2,2135,2 Car Garage,,28.85996667,-82.00243308,A,P,,250644
S229.10,2939 BARTOW LN,The Village of Pinellas,Sumter,Ivy,799900,4,2,2534,"2 Car, plus Golf Car Garage",,28.86207558,-82.01401542,A,P,_npGCYUmNcw,250820
S951.4,3056 NUTWOOD AVE,The Village of Pinellas,Sumter,Colony,319000,2,2,1156,"1 Car, plus Golf Car Garage",,28.85926322,-82.01449538,A,P,tVhYviATV7Y,248818
S951.10,2461 OVERSTREET PL,The Village of Pinellas,Sumter,Colony,269900,2,2,1156,"1 Car, plus Golf Car Garage",,28.85933116,-82.01534577,A,P,,250548
S943.13,2396 INWOOD PL,The Village of Pinellas,Sumter,Anaheim,369900,3,2,1357,"1 Car, plus Golf Car Garage",,28.85834811,-82.01354882,A,P,,250674
S222.36,3413 KANANWOOD TER,The Village of Collier,Sumter,Begonia,480000,3,2,1939,"2 Car, plus Golf Car Garage",,28.85051401,-82.0051068,A,P,,249685
S222.110,2164 EVANS PRAIRIE TRL,The Village of Collier,Sumter,Lily,549900,3,2,2003,3 Car Garage,,28.85225128,-82.00747127,A,P,YGEr_gkwrOQ,250769
S230.68,3376 SAGINAW AVE,The Village of Collier,Sumter,Lantana,549000,3,2,2031,2 Car Garage,,28.851602,-82.01258733,A,P,,250697
S963.50,2156 ANTILLES CT,The Village of Collier,Sumter,Wyndham,429999,3,2,1935,"1 Car, plus Golf Car Garage",,28.84862917,-82.00691788,A,P,,249465
S959.32,3428 ALWYNE AVE,The Village of Collier,Sumter,Colony,298750,2,2,1156,"1 Car, plus Golf Car Garage",,28.85010917,-82.02031286,A,P,,250610
S959.64,3433 ALWYNE AVE,The Village of Collier,Sumter,Colony,279900,2,2,1156,"1 Car, plus Golf Car Garage",,28.85000012,-82.01989864,A,P,,250299
S955.58,2578 ALCADE PL,The Village of Collier,Sumter,Bonifay,339900,3,2,1407,"1 Car, plus Golf Car Garage",,28.84824407,-82.0187058,A,P,,249338
S216.57,3446 ICHABOD WAY,The Village of Hillsborough,Sumter,Lily,479000,3,2,1920,"2 Car, plus Golf Car Garage",,28.84968303,-81.99112794,A,P,,248806
S216.145,3400 NURSERY PL,The Village of Hillsborough,Sumter,Lily,559900,3,2,1929,3 Car Garage,,28.85090613,-81.99334745,A,P,,250188
S217.14,3556 AMISH PATH,The Village of Hillsborough,Sumter,Whispering Pine,399750,3,2,1689,2 Car Garage,,28.84744682,-81.99233464,A,P,qcviuAqBAig,250701
S217.121,1606 TANGO ST,The Village of Hillsborough,Sumter,Holly,475000,3,2,2107,2 Car Garage,,28.84813689,-81.99167885,A,P,HGXs3ljxFSs,250353
S217.162,1583 LEMON LOOP,The Village of Hillsborough,Sumter,Gardenia,519000,3,2,2080,2 Car Garage,,28.84663175,-81.99123612,A,P,,248551
S220.41,3663 INFINITY RUN,The Village of Hillsborough,Sumter,Jasmine,430000,3,2,1609,"2 Car, plus Golf Car Garage",,28.84389444,-82.00692035,A,P,,249955
S220.110,3556 WYNGATE PL,The Village of Hillsborough,Sumter,Lilac,474900,3,2,1956,"2 Car, plus Golf Car Garage",,28.846886,-82.00309116,A,P,aBqxYfilWdc,250536
S220.144,3571 COSMOS WAY,The Village of Hillsborough,Sumter,Iris,580000,3,2,1943,"2 Car, plus Golf Car Garage",,28.84659523,-82.00393868,A,P,mFdW3ze23WM,250707
S964.61,3756 VISCAYA CT,The Village of Hillsborough,Sumter,Colony,279900,2,2,1156,"1 Car, plus Golf Car Garage",,28.84190573,-82.00661612,A,P,,250694
S964.70,3783 IVEY TER,The Village of Hillsborough,Sumter,Colony,329000,2,2,1156,"1 Car, plus Golf Car Garage",,28.84112504,-82.00690332,A,P,,250633
S233.86,3773 TUDOR TER,The Village of Lake Deaton,Sumter,Begonia,725000,3,2,1910,"2 Car, plus Golf Car Garage",Swimming Pool,28.84153193,-82.00248962,A,P,CHq9-ovs1iM,250788
S234.203,3766 INDIANWOOD RD,The Village of Lake Deaton,Sumter,Sunflower,442000,3,2,1925,"2 Car, plus Golf Car Garage",,28.84196775,-82.00000022,A,P,fWV6z4xcpko,249579
S234.218,3829 NEIGHBORLY WAY,The Village of Lake Deaton,Sumter,Whispering Pine,380000,3,2,1679,2 Car Garage,,28.84052928,-82.00008695,A,P,,249758
S236H.102,3743 UNDERBRUSH TRL,The Village of Lake Deaton,Sumter,Lily,499600,3,2,2039,"2 Car, plus Golf Car Garage",,28.84210531,-81.99591798,A,P,,250516
S960.8,1953 CARROTWOOD ST,The Village of Lake Deaton,Sumter,Callaway,315000,2,2,1206,"1 Car, plus Golf Car Garage",,28.84053757,-82.00154166,A,P,,249496
S235H.2,1837 WADING HERON WAY,The Village of Lake Deaton,Sumter,Grandview,2495000,4,2.5,3572,3 Car Garage,Swimming Pool,28.83743167,-81.99738601,A,P,iOUEwtf3GpQ,250760
S202.163,3762 TULIP TER,The Village of Dunedin,Sumter,Begonia,499000,3,2,1945,"2 Car, plus Golf Car Garage",,28.84187907,-81.98208507,A,P,,250775
S202.168,3755 NATURE LN,The Village of Dunedin,Sumter,Iris,499000,3,2,1927,"2 Car, plus Golf Car Garage",,28.84224175,-81.98280258,A,P,Jcx-qyhVEpI,250784
S203.14,3683 FIR ST,The Village of Dunedin,Sumter,Sunflower,454500,3,2,1964,"2 Car, plus Golf Car Garage",,28.84384898,-81.98339628,A,P,2i3GI41irOI,248695
S204.49,3563 IMAGE CT,The Village of Dunedin,Sumter,Begonia,799000,3,2,2045,"2 Car, plus Golf Car Garage",Swimming Pool,28.84679002,-81.98132564,A,P,,250511
